Sno,Date,Day,Hour of Day,Trip Start Time HHMM,Pickup District, DropOff District,Distance Travelled,Trip Duration in Seconds,Trip End Time,Taxi Number,Taxi Type,Taxi Capacity,Number Of Passengers,Trip Fare,Passenger ID,Passenger Name
188,1-Jan-24,Mon,4,04:06,Tiong Bahru,Amber Road,15.3,1612,05:32,SHY1153,Standard,4,4,28.1,11160,Bala Sharma
189,1-Jan-24,Mon,4,04:07,Dover,Springleaf,2.3,553,04:17,SHY7191,Standard,4,3,8.1,10642,Marion Gao
190,1-Jan-24,Mon,4,04:08,Bishan,Woodlands,3.3,641,04:18,SHY4144,Maxi Cab,7,1,10.46,11373,Anne Poh
191,1-Jan-24,Mon,4,04:18,Killiney,Upper Thomson,13,1915,05:49,SHY7838,Mini Cab,4,2,25.28,10790,Bertha Shao
192,1-Jan-24,Mon,4,04:21,High Street,Balestier,9.4,1528,05:46,SHY8251,Standard,4,3,20.91,10937,Iris Zhang
193,1-Jan-24,Mon,4,04:24,Hillview,Paya Lebar ,28.7,2964,05:12,SHY4245,Premier,4,1,59.42,10217,Deborah Chng
194,1-Jan-24,Mon,4,04:24,Kembangan,Jurong,23.4,3687,05:24,SHZ2063,Mini Cab,4,3,54.53,10856,Toby Soo
195,1-Jan-24,Mon,5,05:25,Braddell,Ulu Pandan,17.3,2501,05:07,SHZ4775,Standard,4,4,37.45,10067,Kirsty Han
196,1-Jan-24,Mon,5,05:25,Clementi Park,Bugis,10,1454,05:49,SHY9425,Standard,4,1,23.4,10242,Lyndsey Loo
197,1-Jan-24,Mon,5,05:25,North Bridge Road,Woodgrove,12.5,1278,05:46,SHX8982,Mini Cab,4,1,23.26,11758,Caroline Sim
198,1-Jan-24,Mon,5,05:26,Tanjong Rhu,Tanglin,19.8,2833,05:13,SHX4161,Mini Cab,3,2,42.76,11914,Bethan Mao
199,1-Jan-24,Mon,5,05:27,North Bridge Road,Hillview,11.8,1713,05:56,SHX8105,Standard,4,1,26.89,11913,Denis Tee
200,1-Jan-24,Mon,5,05:27,Chancery ,Hong Leong Garden,4.8,865,05:42,SHZ7564,Standard,4,2,13.41,12263,Rodney Seah
201,1-Jan-24,Mon,5,05:29,Sembawang,Beach Road,12.5,1967,05:01,SHY4969,Mini Cab,4,1,26.22,10478,Victor Chu
202,1-Jan-24,Mon,5,05:29,Bedok,Tengah,32.9,3911,06:33,SHX4592,Standard,4,1,67.54,11261,Olive Ng
203,1-Jan-24,Mon,5,05:32,East Coast,Bedok,2.5,538,05:41,SHX3746,Mini Cab,4,2,7.61,10042,Jack Koo
204,1-Jan-24,Mon,5,05:33,Bukit Timah,Bencoolen Road,4.5,792,05:46,SHZ0818,Maxi Cab,7,5,11.28,12373,Heather Teng
205,1-Jan-24,Mon,5,05:34,Balmoral,Loyang,23.8,2958,05:23,SHX5811,Premier,4,3,49.53,12268,Daphne Phua
206,1-Jan-24,Mon,5,05:34,Flora,Geylang,6.2,819,05:47,SHY3709,Premier,4,4,16.37,11144,Emily Tang
207,1-Jan-24,Mon,5,05:35,Bencoolen Road,Queenstown,3.9,711,05:46,SHY8948,Maxi Cab,6,1,10.55,10184,Terence Cho
208,1-Jan-24,Mon,5,05:36,Eastwood,Cairnhill,12.8,1591,05:02,SHY8685,Standard,4,3,26.56,11984,Laurence Toh
209,1-Jan-24,Mon,5,05:36,Kembangan,Loyang,6,828,05:50,SHY9111,Standard,4,3,14.21,1002,Ng Choon Seng
210,1-Jan-24,Mon,5,05:39,Geylang,Joo Chiat,2.7,589,05:49,SHZ0395,Standard,4,1,9.05,10095,Sidney You
211,1-Jan-24,Mon,5,05:41,Tagore,Sembawang,20.7,3689,06:41,SHY1429,Standard,4,1,43.12,12140,Graham So
212,1-Jan-24,Mon,5,05:44,Sungei Gedong,Holland Road,9.6,1928,05:16,SHY7440,Standard,4,1,25.77,11697,Enid Hong
213,1-Jan-24,Mon,5,05:45,Clementi,High Street,7.9,1005,05:02,SHZ5077,Standard,4,1,18.89,11364,Norah Chang
214,1-Jan-24,Mon,5,05:46,Harbourfront,Golden Mile,5.5,830,05:59,SHY2216,Standard,4,4,14.59,11186,Barbara Chee
215,1-Jan-24,Mon,5,05:47,Redhill,Tanjong Pagar,6.4,1093,05:06,SHX3746,Mini Cab,4,2,16.39,11485,John Chan
216,1-Jan-24,Mon,5,05:51,East Coast,City Hall,17.3,2430,06:30,SHY6162,Standard,4,1,36.74,12088,Irene Yip
217,1-Jan-24,Mon,5,05:56,Dover,Hong Leong Garden,1.3,422,05:03,SHY1409,Standard,4,2,6.34,10550,Julian Ren
218,1-Jan-24,Mon,5,05:59,Bedok,Woodgrove,7.6,1037,05:16,SHX6464,Premier,4,1,17.32,10199,Vincent Lian
219,1-Jan-24,Mon,5,05:59,Orchard,Clementi Park,15.3,2250,06:36,SHY0353,Standard,4,3,33.84,11026,Christian Zhuang
220,1-Jan-24,Mon,5,05:03,Balestier,River Valley,3.1,648,05:14,SHY7838,Mini Cab,4,3,9.96,11386,Steven Hwee
221,1-Jan-24,Mon,5,05:04,Sims,Dunearn Road,19.7,3421,06:00,SHY1148,Limosine,4,4,48.25,11137,Nicholas Lou
222,1-Jan-24,Mon,5,05:04,Farrer Park,Tuas,18.9,2242,06:40,SHY6044,Standard,4,1,40.9,11163,Gillian Ho
223,1-Jan-24,Mon,5,05:05,Changi,Thomson,13.3,1482,06:29,SHY6905,Maxi Cab,7,7,22.85,11416,Vivienne Siu
224,1-Jan-24,Mon,5,05:10,Tuas,Kembangan,27.7,3587,06:09,SHX0399,Mini Cab,3,1,56.91,11692,Beverley Wen
225,1-Jan-24,Mon,5,05:11,Admiralty Road,Bedok,7.4,1412,06:33,SHX0915,Limosine,4,1,17.21,11116,Henry Mun
226,1-Jan-24,Mon,5,05:11,Farrer Park,Marine Parade,8.7,1165,06:30,SHY2369,Standard,4,2,21.05,11542,Alexander Tanaka
227,1-Jan-24,Mon,5,05:13,Dairy Farm,Middle Road,12.5,1655,06:39,SHX8437,Standard,4,3,28.69,10416,Sam Chee
228,1-Jan-24,Mon,5,05:13,Serangoon Garden,Telok Blangah,6.4,669,05:24,SHY4413,Standard,4,2,13.59,11435,Lucy Wu
229,1-Jan-24,Mon,5,05:14,Tiong Bahru,Chai Chee,15.6,1587,06:40,SHX8212,Standard,4,3,31.44,11872,Irene Tang
230,1-Jan-24,Mon,5,05:15,People’s Park,Eastwood,17.6,2138,06:50,SHY0519,Maxi Cab,6,1,40.77,10184,Terence Cho
231,1-Jan-24,Mon,5,05:16,Lim Chu Kang,Braddell,20.2,1732,06:44,SHY5095,Premier,4,2,40.5,12426,Teresa Ow
232,1-Jan-24,Mon,5,05:16,Jurong,Geylang,27.5,4577,07:30,SHX0830,Limosine,4,3,56.57,10642,Marion Gao
233,1-Jan-24,Mon,5,05:16,Rocher,Geylang,15.6,1919,06:47,SHX1318,Maxi Cab,6,4,34.29,10135,Hazel Kim
234,1-Jan-24,Mon,5,05:16,Bukit Timah,Hong Leong Garden,5.8,875,06:30,SHX3896,Standard,4,1,15.43,12158,Samuel Tan
235,1-Jan-24,Mon,5,05:17,Eastwood,Yishun,6.1,915,06:31,SHZ0775,Premier,5,3,15.38,11929,Stephen Shang
236,1-Jan-24,Mon,5,05:17,Choa Chu Kang,Dover,4.8,905,06:32,SHX8045,Mini Cab,4,2,12.28,11187,Roy Mai
237,1-Jan-24,Mon,5,05:18,Bouna Vista,Eunos,20.9,2810,06:04,SHY9613,Limosine,4,3,45.12,10256,Shaun Wang
238,1-Jan-24,Mon,5,05:18,Novena,Flora,24.4,3314,06:12,SHY1586,Standard,4,2,47.87,12096,Louisa Sim
239,1-Jan-24,Mon,5,05:19,Chancery ,Hougang,15.3,2380,06:58,SHZ1978,Maxi Cab,6,6,30.43,10624,Mary Chong
240,1-Jan-24,Mon,5,05:20,Moulmein,Simei,24.3,2668,06:04,SHY4376,Standard,4,4,48.1,10018,Ross Win
241,1-Jan-24,Mon,5,05:22,Tanjong Pagar,Jurong,8.9,1622,06:48,SHY4520,Premier,4,4,23.31,12282,Paul Chung
242,1-Jan-24,Mon,5,05:22,Marine Parade,Eunos,1.8,382,06:28,SHY5241,Standard,4,2,7.28,10844,Helen Deng
243,1-Jan-24,Mon,5,05:24,Woodlands,Choa Chu Kang,24.7,2622,06:07,SHY6637,Standard,4,2,51.54,11936,Karl Seow
244,1-Jan-24,Mon,6,06:26,Tanjong Rhu,Raffles Place,14.6,2289,06:04,SHY6162,Standard,4,1,28.44,11385,Jeanette Leong
245,1-Jan-24,Mon,6,06:28,Lim Chu Kang,Sentosa,18.1,2547,06:10,SHY4378,Standard,4,4,44.14,10359,Oliver Chen
246,1-Jan-24,Mon,6,06:30,Yishun,Orchard,7,997,06:47,SHX5415,Standard,4,1,17.88,12240,Sylvia Leng
247,1-Jan-24,Mon,6,06:31,Seletar,High Street,11.5,1826,06:02,SHY5335,Limosine,4,4,26.81,11495,Margaret Wang
248,1-Jan-24,Mon,6,06:31,Serangoon Garden,Choa Chu Kang,23,2770,06:17,SHX7766,Mini Cab,4,1,37.52,12204,Vera Wang
249,1-Jan-24,Mon,6,06:32,Grange Road,Balmoral,1.6,424,06:39,SHY4842,Maxi Cab,6,6,6.87,11642,Stella Chua
250,1-Jan-24,Mon,6,06:34,Woodlands,Bukit Timah,15.1,1772,06:03,SHZ9148,Limosine,4,2,30.54,11320,May Lin
251,1-Jan-24,Mon,6,06:34,Queenstown,Amber Road,14.3,1629,06:02,SHX8884,Maxi Cab,7,3,28.27,11361,Sylvia Xiang
252,1-Jan-24,Mon,6,06:35,Cairnhill,Marina,5.5,825,06:49,SHZ0086,Maxi Cab,6,2,14.77,12426,Teresa Ow
253,1-Jan-24,Mon,6,06:36,Sungei Gedong,Sembawang,27.7,4074,07:42,SHZ9458,Standard,4,2,58.58,11225,Peter Pak
254,1-Jan-24,Mon,6,06:37,Yishun,Kranji,1.6,394,06:43,SHY1757,Limosine,4,4,6.66,11528,June Guo
255,1-Jan-24,Mon,6,06:37,Admiralty Drive,Upper Thomson,20.5,2568,06:20,SHY4765,Premier,4,1,47.46,10476,Derrick Wee
256,1-Jan-24,Mon,6,06:37,Admiralty Drive,Admiralty Drive,1,362,06:44,SHX1945,Standard,4,4,5.57,11976,Sheila Wei
257,1-Jan-24,Mon,6,06:38,Tanjong Pagar,Golden Mile,3.5,637,06:49,SHY3130,Standard,4,1,10.22,10104,Simon Neo
258,1-Jan-24,Mon,6,06:38,Macpherson,High Street,14.5,2096,06:13,SHX4299,Maxi Cab,6,5,31.28,10397,Amir Jalil
259,1-Jan-24,Mon,6,06:42,Anson,Yishun,14.9,1755,06:11,SHZ5899,Mini Cab,4,2,33.62,10670,Percival Xiao
260,1-Jan-24,Mon,6,06:43,Katong,Ang Mo Kio,8.4,1098,06:01,SHY4829,Limosine,4,4,20.31,10547,Kalidas Bhalla
261,1-Jan-24,Mon,6,06:44,Yio Chu Kang,Clementi,17.3,2095,06:19,SHZ9095,Standard,4,1,35.12,11657,Maria Gan
262,1-Jan-24,Mon,6,06:45,Eastwood,Rocher,18.9,2628,07:27,SHZ6343,Mini Cab,3,1,37.84,11983,Alfred Xue
263,1-Jan-24,Mon,6,06:45,Paya Lebar ,Dunearn Road,20.8,2974,07:34,SHZ5353,Standard,4,1,40.52,10596,Julian Han
264,1-Jan-24,Mon,6,06:47,Serangoon Road,Novena,13.4,2142,06:22,SHZ6724,Standard,4,1,27.41,11554,Ruby Ling
265,1-Jan-24,Mon,6,06:50,Ulu Pandan,Tuas,2.2,541,06:59,SHY9774,Standard,4,2,8.32,12025,Kieran Gu
266,1-Jan-24,Mon,6,06:53,Bishan,Tagore,16,1568,06:19,SHX2553,Standard,4,1,37.05,10929,Percival Peng
267,1-Jan-24,Mon,6,06:56,Upper East Coast,Sengkang,7.3,1179,06:15,SHZ6343,Mini Cab,3,3,15.16,11263,Craig Koo
268,1-Jan-24,Mon,6,06:56,Chancery ,Sungei Gedong,9.2,1420,06:20,SHX6522,Standard,4,4,20.18,11417,Vanessa Fung
269,1-Jan-24,Mon,6,06:57,Newton,Holland Road,2.7,491,06:05,SHZ1790,Premier,4,1,8.08,11782,Angela Kwon
270,1-Jan-24,Mon,6,06:57,Farrer Park,Sims,7.2,1239,06:17,SHZ7873,Limosine,4,4,17.03,11536,Abigail See
271,1-Jan-24,Mon,6,06:57,Holland Road,Sengkang,14.6,2127,07:31,SHZ7564,Standard,4,1,29.29,11255,Clair Qi
272,1-Jan-24,Mon,6,06:57,Amber Road,Orchard,12.6,2074,07:31,SHY0337,Maxi Cab,6,4,25.72,10065,Sally Lew
273,1-Jan-24,Mon,6,06:58,North Bridge Road,Bencoolen Road,2.9,490,06:06,SHY6224,Maxi Cab,7,5,8.18,10870,Carla Sheng
274,1-Jan-24,Mon,6,06:58,Pasir Panjang,Balestier,16.6,1414,06:21,SHX4006,Standard,4,1,28.16,10013,Winifred Pang
275,1-Jan-24,Mon,6,06:58,Cairnhill,Sentosa,2.7,538,06:07,SHZ3996,Maxi Cab,6,5,7.79,12107,Kathleen Lin
276,1-Jan-24,Mon,6,06:59,Toa Payoh,Paya Lebar ,6.9,1019,06:16,SHY8246,Premier,5,2,15.61,11705,Ryan Han
277,1-Jan-24,Mon,6,06:59,Dunearn Road,Yishun,18.8,2419,07:38,SHY2377,Mini Cab,4,2,34.9,12348,Richard Ling
278,1-Jan-24,Mon,6,06:59,Redhill,Newton,10.3,1764,07:27,SHX9197,Standard,4,4,20.48,10568,Jean Li
279,1-Jan-24,Mon,6,06:59,Tanglin,Farrer Park,11.6,1709,07:26,SHZ9323,Maxi Cab,7,2,23.21,10148,Cheryl Feng
280,1-Jan-24,Mon,6,06:59,Bukit Panjang,Pasir Ris,30.2,3502,07:56,SHZ4961,Standard,4,1,52.62,10140,Glen Kum
281,1-Jan-24,Mon,6,06:59,Choa Chu Kang,Tagore,5.7,790,06:13,SHX8437,Standard,4,2,12.73,10950,Gladys Fu
282,1-Jan-24,Mon,6,06:00,Woodgrove,Toa Payoh,4.7,789,06:13,SHY3051,Mini Cab,4,1,10.94,11137,Nicholas Lou
283,1-Jan-24,Mon,6,06:00,Cairnhill,Eunos,9.6,1274,06:21,SHZ8902,Standard,4,3,18.75,10253,Derek Wan
284,1-Jan-24,Mon,6,06:00,Little India,Middle Road,7.6,862,06:15,SHY4290,Standard,4,1,16.14,11505,Gregory Sui
285,1-Jan-24,Mon,6,06:01,City Hall,Thomson,6.4,1177,06:20,SHX5905,Mini Cab,4,1,14.88,11565,Janet Ni
286,1-Jan-24,Mon,6,06:01,Lim Chu Kang,Simei,33.4,3486,07:58,SHZ7585,Standard,4,4,59.33,11032,Sarah Qu
287,1-Jan-24,Mon,6,06:01,Bukit Batok ,Ponggol,21.3,1961,07:33,SHZ9192,Limosine,4,4,33.56,11807,Ibrahim Daoud
288,1-Jan-24,Mon,6,06:01,Bishan,Bukit Batok ,21.6,2687,07:45,SHX1855,Mini Cab,3,2,35.76,10621,Sandra Tsui
289,1-Jan-24,Mon,6,06:02,North Bridge Road,West Coast,8.4,1216,06:22,SHZ1790,Premier,4,4,16.86,11280,Marjorie Chin
290,1-Jan-24,Mon,6,06:02,Farrer Park,Bishan,2.4,426,06:10,SHX5280,Maxi Cab,7,3,7.68,11067,Patricia Hwee
291,1-Jan-24,Mon,6,06:03,Woodgrove,Grange Road,16.2,2097,07:36,SHX1945,Standard,4,2,31.41,12103,Nitin Dube
292,1-Jan-24,Mon,6,06:03,Loyang,Bedok,2.5,589,06:13,SHZ1386,Standard,4,2,7.46,11479,Claude Au
293,1-Jan-24,Mon,6,06:03,High Street,Springleaf,6.5,988,06:20,SHZ8528,Limosine,4,1,13.04,11985,Stephen Jiang
294,1-Jan-24,Mon,6,06:03,Seletar,Eastwood,9.1,1523,07:28,SHX2553,Standard,4,3,17.77,10224,Eileen Chua
295,1-Jan-24,Mon,6,06:03,Changi,Bouna Vista,28.1,3550,07:01,SHZ0587,Mini Cab,4,2,52.48,12358,Lydia Ng
296,1-Jan-24,Mon,6,06:04,Bukit Panjang,Yio Chu Kang,19.6,1300,07:25,SHZ3746,Standard,4,4,35.17,10150,Marian Su
297,1-Jan-24,Mon,6,06:04,Admiralty Road,Woodlands,1.8,378,06:10,SHY8474,Standard,4,1,6.71,10355,Max Jung
298,1-Jan-24,Mon,6,06:04,Katong,Balmoral,20,2538,07:45,SHX9197,Standard,4,3,39.7,10745,Gillian Cho
299,1-Jan-24,Mon,6,06:05,Woodgrove,Yio Chu Kang,3,716,06:17,SHZ8497,Standard,4,1,8.86,10946,Ernest Fung
300,1-Jan-24,Mon,6,06:05,Macpherson,Pasir Ris,7.4,1294,07:26,SHZ6022,Standard,4,1,16.64,10704,Helen Sha
301,1-Jan-24,Mon,6,06:05,Kranji,Bouna Vista,18.9,1556,07:30,SHX1030,Mini Cab,4,1,32.92,11318,Rhys Teh
302,1-Jan-24,Mon,6,06:06,Bedok,Meyer,3.6,683,06:17,SHX9197,Standard,4,1,9.38,10429,Mark Lwin
303,1-Jan-24,Mon,6,06:06,Chancery ,People’s Park,7.7,1044,07:23,SHY7702,Mini Cab,4,1,14.01,12275,Dominic Chiu
304,1-Jan-24,Mon,6,06:07,Woodlands,Geylang,4.3,874,06:21,SHY8251,Standard,4,2,10.69,11703,Satya Dixit
305,1-Jan-24,Mon,6,06:07,Cairnhill,Pasir Panjang,15.2,3047,07:57,SHZ0587,Mini Cab,4,2,29.49,11862,Hubert Ge
306,1-Jan-24,Mon,6,06:07,Balmoral,Watten Estate,4.3,790,06:21,SHX3040,Mini Cab,4,3,11.2,10050,Rita Kim
307,1-Jan-24,Mon,6,06:08,Katong,Ponggol,6.3,1041,07:24,SHY0482,Maxi Cab,7,6,14.06,12236,Hamza Farid
308,1-Jan-24,Mon,6,06:08,Paya Lebar ,Macpherson,1.8,435,06:15,SHX6464,Premier,4,1,6.36,11673,Shirley Lu
309,1-Jan-24,Mon,6,06:08,Alexandra,Loyang,16.8,2129,07:42,SHX0613,Standard,4,2,34.37,12363,Maureen Shao
310,1-Jan-24,Mon,6,06:08,Hillview,Bencoolen Road,13.5,1540,07:33,SHY4334,Limosine,4,2,23.92,11081,Diane Jong
311,1-Jan-24,Mon,6,06:08,Balmoral,Dover,5.9,917,06:23,SHZ3894,Mini Cab,4,1,13.24,10476,Derrick Wee
312,1-Jan-24,Mon,6,06:08,Bouna Vista,Pasir Panjang,2,472,06:16,SHY1295,Mini Cab,4,1,7.16,12137,Veronica You
313,1-Jan-24,Mon,6,06:09,Flora,Boon Lay,30.4,2895,07:56,SHZ1790,Premier,4,3,52.54,10172,Declan Tu
314,1-Jan-24,Mon,6,06:09,Tagore,Bayshore,24.4,4273,07:19,SHX2912,Standard,4,1,43.8,11822,Anne Chou
315,1-Jan-24,Mon,6,06:09,Suntec City,Tampines,18.8,2864,07:55,SHX4872,Mini Cab,4,1,35.26,12092,Louise Au
316,1-Jan-24,Mon,6,06:09,North Bridge Road,Sengkang,12.3,1737,07:37,SHZ3996,Maxi Cab,6,6,24.83,10425,Gareth Foong
317,1-Jan-24,Mon,6,06:09,City Hall,Pasir Ris,19.1,2395,07:48,SHX4299,Maxi Cab,6,5,33.95,11871,Liam Lei
318,1-Jan-24,Mon,6,06:09,Loyang,Rocher,21.1,3220,07:02,SHX4630,Standard,4,1,36.17,12122,Sean Chan
319,1-Jan-24,Mon,6,06:09,Meyer,Upper Thomson,22.7,4020,07:15,SHY3709,Premier,4,1,43.61,10146,Sai Merchant
320,1-Jan-24,Mon,6,06:10,Balmoral,Tagore,5,860,07:23,SHY3565,Limosine,4,1,11.49,10864,Susan Liu
321,1-Jan-24,Mon,6,06:10,Orchard,City Hall,7.3,1125,07:28,SHY8248,Mini Cab,4,1,15.91,10203,Wendy Wen
322,1-Jan-24,Mon,6,06:11,Bukit Panjang,Simei,28.6,2858,07:57,SHX9522,Maxi Cab,7,7,51.25,11567,Patricia So
323,1-Jan-24,Mon,6,06:11,Upper East Coast,Dairy Farm,27.6,3456,07:08,SHY9485,Standard,4,3,46.24,10399,Mathew Khoo
324,1-Jan-24,Mon,6,06:12,Boat Quay,Clementi Park,12.6,1844,07:42,SHZ9447,Standard,4,1,24.81,11485,John Chan
325,1-Jan-24,Mon,6,06:12,Shenton Way,East Coast,19.3,2531,07:53,SHY2282,Premier,4,3,36.15,11277,Daniel Foong
326,1-Jan-24,Mon,6,06:12,Orchard Boulevard,Tagore,3.9,604,06:22,SHY4629,Standard,4,4,10.09,10674,Maria Ong
327,1-Jan-24,Mon,6,06:13,Balestier,Rocher,9.4,1545,07:37,SHX8712,Maxi Cab,7,4,18.59,10185,Ruth Xin
328,1-Jan-24,Mon,6,06:13,Braddell,Holland Road,12.9,1898,07:43,SHY9814,Mini Cab,3,2,28.32,11384,Edna Ye
329,1-Jan-24,Mon,6,06:13,Hong Leong Garden,Braddell ,22.5,2598,07:55,SHX5731,Mini Cab,3,2,39.28,10653,Winifred Tang
330,1-Jan-24,Mon,6,06:13,Marina,Choa Chu Kang,13.9,1674,07:40,SHX9583,Standard,4,1,25.6,12357,Royston Cheng
331,1-Jan-24,Mon,6,06:14,Hong Leong Garden,Sentosa,13.8,1711,07:41,SHX9313,Standard,4,4,23.25,11976,Sheila Wei
332,1-Jan-24,Mon,6,06:14,Queenstown,Farrer Park,4,704,07:24,SHZ0775,Premier,5,3,9.48,10628,Ian Ou
333,1-Jan-24,Mon,6,06:15,Tuas,Serangoon Garden,21,2339,07:53,SHX2430,Standard,4,4,36.89,11197,Nancy Cheang
334,1-Jan-24,Mon,6,06:15,Upper Thomson,Holland Road,4.5,713,07:26,SHZ9337,Mini Cab,4,4,10.28,11547,Wayne Kuang
335,1-Jan-24,Mon,6,06:15,Balmoral,Watten Estate,4.1,720,07:26,SHX5731,Mini Cab,3,2,10.64,11127,Helen Hua
336,1-Jan-24,Mon,6,06:16,Upper East Coast,Bayshore,2.3,535,07:24,SHX1778,Maxi Cab,7,4,7.68,12398,Karen Xie
337,1-Jan-24,Mon,6,06:16,Balestier,Ponggol,3.3,602,07:25,SHZ9481,Standard,4,4,9.05,11255,Clair Qi
338,1-Jan-24,Mon,6,06:17,Admiralty Road,Grange Road,16,2489,07:57,SHY6224,Maxi Cab,7,5,32.1,11048,Jane Law
339,1-Jan-24,Mon,6,06:17,Choa Chu Kang,Ang Mo Kio,22.5,3392,07:12,SHY2440,Premier,4,2,41.7,11857,Adam Kwan
340,1-Jan-24,Mon,6,06:18,Havelock Road,Moulmein,8.4,1097,07:35,SHX7048,Premier,4,3,16.79,12401,Craig Chu
341,1-Jan-24,Mon,6,06:18,Braddell ,Bayshore,5.9,767,07:30,SHX0694,Standard,4,1,13.29,12351,Charles Cheong
342,1-Jan-24,Mon,6,06:19,Cairnhill,Flora,14.1,1786,07:48,SHY6298,Premier,5,3,27.13,11683,Monica Koh
343,1-Jan-24,Mon,6,06:20,Woodgrove,Killiney,5.9,861,07:33,SHZ8314,Standard,4,3,14.13,10428,Zeenat Rahaman
344,1-Jan-24,Mon,6,06:20,Telok Blangah,Novena,10.6,1294,07:40,SHZ7647,Standard,4,1,21.13,12320,Trevor Mao
345,1-Jan-24,Mon,6,06:20,Loyang,Ponggol,9.6,1406,07:42,SHZ8902,Standard,4,2,19.11,10123,Derek Jin
346,1-Jan-24,Mon,6,06:20,Orchard Boulevard,Sims,18.8,2203,07:56,SHZ1171,Maxi Cab,6,1,33.93,11512,Gregory Chang
347,1-Jan-24,Mon,6,06:20,Thomson,City Hall,6.2,1018,07:36,SHZ4961,Standard,4,3,13.79,11115,Doreen So
348,1-Jan-24,Mon,6,06:21,Yishun,Sentosa,7.5,1243,07:41,SHZ5967,Standard,4,1,16.93,12367,Jean Chan
349,1-Jan-24,Mon,6,06:22,Boat Quay,Watten Estate,10.3,1298,07:43,SHX8212,Standard,4,1,21.02,11002,Jeremy Gong
350,1-Jan-24,Mon,6,06:22,Tanglin,Tuas,7.8,988,07:37,SHY6935,Premier,4,1,14.75,11725,Tony Wang
351,1-Jan-24,Mon,6,06:22,Simei,Rocher,20.7,1701,07:50,SHY9217,Standard,4,1,34.57,10387,Evelyn Wu
352,1-Jan-24,Mon,6,06:23,Cairnhill,Jurong,18.4,2135,07:57,SHY4376,Standard,4,1,33.13,11006,Brian Lam
353,1-Jan-24,Mon,6,06:23,Paya Lebar ,Potong Pasir,2.1,494,07:30,SHX5844,Standard,4,3,7.53,11569,Lionel Jung
354,1-Jan-24,Mon,6,06:23,Eunos,Thomson,22.8,2399,07:02,SHY9725,Premier,4,2,37.37,12278,Nicola Rao
355,1-Jan-24,Mon,7,07:23,Seletar,Marina,7.9,1558,07:49,SHZ8017,Mini Cab,3,3,16.74,11510,Tarik Qadir
356,1-Jan-24,Mon,7,07:23,Telok Blangah,Suntec City,4.2,647,07:33,SHY9777,Limosine,4,1,10.63,11510,Tarik Qadir
357,1-Jan-24,Mon,7,07:23,Yio Chu Kang,Serangoon Road,3.6,632,07:34,SHX1639,Standard,4,1,10.07,11892,Maurice Ying
358,1-Jan-24,Mon,7,07:23,Little India,Orchard,2.1,478,07:31,SHZ2770,Mini Cab,4,4,7.29,11589,Anil Batra
359,1-Jan-24,Mon,7,07:24,Chancery ,Upper Thomson,3.5,563,07:34,SHX9762,Standard,4,1,9.77,11077,Oliver Xue
360,1-Jan-24,Mon,7,07:24,Bukit Panjang,Holland Road,8.6,1128,07:43,SHZ8918,Mini Cab,3,2,19.48,10684,Norman Jing
361,1-Jan-24,Mon,7,07:26,Choa Chu Kang,Admiralty Road,23.7,2804,07:12,SHX5811,Premier,4,2,40.43,12376,Leslie Kuang
362,1-Jan-24,Mon,7,07:26,Dunearn Road,Novena,1.8,437,07:33,SHY9805,Mini Cab,3,3,7.19,11407,Anthony Mei
363,1-Jan-24,Mon,7,07:26,River Valley,Chai Chee,13.5,1915,07:58,SHY0937,Standard,4,1,27.86,10954,Gloria Poon
364,1-Jan-24,Mon,7,07:27,Pasir Ris,Sembawang,8.3,1354,07:49,SHY4629,Standard,4,2,16.89,10096,Alexander Lin
365,1-Jan-24,Mon,7,07:29,Chancery ,Grange Road,2.1,407,07:35,SHX1318,Maxi Cab,6,6,7.23,11695,Marjorie Ban
366,1-Jan-24,Mon,7,07:29,Boon Lay,Tanjong Pagar,9.2,1121,07:47,SHZ7452,Standard,4,3,15.84,10163,Sheila Yin
367,1-Jan-24,Mon,7,07:29,Kembangan,City Hall,16.8,2474,07:10,SHZ2606,Maxi Cab,6,2,33.08,11974,Caroline Xie
368,1-Jan-24,Mon,7,07:29,Pasir Ris,Admiralty Drive,7.2,1095,07:47,SHX8625,Maxi Cab,6,6,14.92,11113,Dominic Mai
369,1-Jan-24,Mon,7,07:30,Upper Bukit Timah,North Bridge Road,10.2,1604,07:56,SHX9522,Maxi Cab,7,6,19.96,10373,Alexander Kang
370,1-Jan-24,Mon,7,07:30,Thomson,Tagore,1.9,423,07:37,SHZ5227,Mini Cab,3,3,6.83,11546,Damian Man
371,1-Jan-24,Mon,7,07:30,Upper Thomson,Cecil,10.2,1206,07:50,SHX0897,Standard,4,1,18.12,11037,Dean Chen
372,1-Jan-24,Mon,7,07:30,Cecil,Thomson,9,997,07:47,SHX7005,Standard,4,3,18.84,10199,Vincent Lian
373,1-Jan-24,Mon,7,07:30,Bedok,Ang Mo Kio,9.5,1627,07:57,SHY4026,Standard,4,1,20.78,11076,Heidi Lam
374,1-Jan-24,Mon,7,07:31,Ardmore,Sentosa,8.3,1240,07:51,SHX7806,Maxi Cab,7,2,18.32,10439,Donald Qiu
375,1-Jan-24,Mon,7,07:31,Tiong Bahru,Kew Drive,15,2054,07:05,SHY8074,Limosine,4,4,27.66,10952,Simon You
